country,date,price,year,quarter
Netherlands,2011-03-31,98.69,2011,1
Norway,2011-03-31,104.68,2011,1
New Zealand,2011-03-31,96.93,2011,1
Peru,2011-03-31,104.46,2011,1
Philippines,2011-03-31,99.22,2011,1
Poland,2011-03-31,97.37,2011,1
Portugal,2011-03-31,95.94,2011,1
Romania,2011-03-31,87.8,2011,1
Serbia,2011-03-31,94.46,2011,1
Russia,2011-03-31,72.65,2011,1
Sweden,2011-03-31,100.83,2011,1
Slovenia,2011-03-31,104.06,2011,1
Slovak Republic,2011-03-31,96.96,2011,1
Thailand,2011-03-31,101.61,2011,1
Turkey,2011-03-31,102.39,2011,1
United States,2011-03-31,95.69,2011,1
South Africa,2011-03-31,98.3,2011,1
United Arab Emirates,2011-06-30,95.56,2011,2
Austria,2011-06-30,97.7,2011,2
Australia,2011-06-30,95.66,2011,2
Belgium,2011-06-30,99.86,2011,2
Bulgaria,2011-06-30,90.62,2011,2
Brazil,2011-06-30,110.18,2011,2
Canada,2011-06-30,100.96,2011,2
Switzerland,2011-06-30,102.83,2011,2
Chile,2011-06-30,102.13,2011,2
China,2011-06-30,99.48,2011,2
Colombia,2011-06-30,104.09,2011,2
Cyprus,2011-06-30,93.9,2011,2
Czech Republic,2011-06-30,98.81,2011,2
Germany,2011-06-30,100.15,2011,2
Denmark,2011-06-30,98.43,2011,2
Estonia,2011-06-30,103.08,2011,2
Spain,2011-06-30,91.7,2011,2
Finland,2011-06-30,100.62,2011,2
France,2011-06-30,103.18,2011,2
United Kingdom,2011-06-30,94.41,2011,2
Greece,2011-06-30,91.97,2011,2
Croatia,2011-06-30,97.51,2011,2
Hungary,2011-06-30,93.16,2011,2
Indonesia,2011-06-30,100.23,2011,2
Ireland,2011-06-30,82.92,2011,2
Israel,2011-06-30,107.43,2011,2
India,2011-06-30,111.09,2011,2
Iceland,2011-06-30,100.74,2011,2
Italy,2011-06-30,98.7,2011,2
Japan,2011-06-30,100.1,2011,2
South Korea,2011-06-30,101.11,2011,2
Lithuania,2011-06-30,102.04,2011,2
Luxembourg,2011-06-30,99.91,2011,2
Latvia,2011-06-30,105.04,2011,2
Morocco,2011-06-30,101.03,2011,2
"Macedonia, FYR",2011-06-30,94.3,2011,2
Mexico,2011-06-30,99.96,2011,2
Malaysia,2011-06-30,105.12,2011,2
Netherlands,2011-06-30,95.97,2011,2
Norway,2011-06-30,106.84,2011,2
New Zealand,2011-06-30,96.76,2011,2
Peru,2011-06-30,115.43,2011,2
Philippines,2011-06-30,100.61,2011,2
Poland,2011-06-30,96.64,2011,2
Portugal,2011-06-30,92.6,2011,2
Romania,2011-06-30,85.01,2011,2
Serbia,2011-06-30,88.7,2011,2
Russia,2011-06-30,72.36,2011,2
Sweden,2011-06-30,100.3,2011,2
Slovenia,2011-06-30,101.44,2011,2
Slovak Republic,2011-06-30,94.55,2011,2
Thailand,2011-06-30,101.75,2011,2
Turkey,2011-06-30,103.61,2011,2
United States,2011-06-30,93.7,2011,2
South Africa,2011-06-30,98.28,2011,2
United Arab Emirates,2011-09-30,96.96,2011,3
Austria,2011-09-30,102.11,2011,3
Australia,2011-09-30,93.4,2011,3
Belgium,2011-09-30,101.35,2011,3
Bulgaria,2011-09-30,90.66,2011,3
Brazil,2011-09-30,113.23,2011,3
Canada,2011-09-30,101.57,2011,3
Switzerland,2011-09-30,104.43,2011,3
Chile,2011-09-30,102.52,2011,3
China,2011-09-30,98.64,2011,3
Colombia,2011-09-30,106.94,2011,3
Cyprus,2011-09-30,93.47,2011,3
Czech Republic,2011-09-30,98.09,2011,3
Germany,2011-09-30,100.85,2011,3
Denmark,2011-09-30,95.26,2011,3
Estonia,2011-09-30,104.0,2011,3
Spain,2011-09-30,88.85,2011,3
Finland,2011-09-30,100.09,2011,3
France,2011-09-30,105.29,2011,3
United Kingdom,2011-09-30,94.94,2011,3
Greece,2011-09-30,91.32,2011,3
Croatia,2011-09-30,98.82,2011,3
Hungary,2011-09-30,92.35,2011,3
Indonesia,2011-09-30,98.93,2011,3
Ireland,2011-09-30,77.31,2011,3
Israel,2011-09-30,107.4,2011,3
India,2011-09-30,112.46,2011,3
Iceland,2011-09-30,101.31,2011,3
Italy,2011-09-30,98.13,2011,3
Japan,2011-09-30,100.77,2011,3
South Korea,2011-09-30,101.5,2011,3
Lithuania,2011-09-30,101.89,2011,3
Luxembourg,2011-09-30,99.88,2011,3
Latvia,2011-09-30,108.53,2011,3
Morocco,2011-09-30,100.46,2011,3
"Macedonia, FYR",2011-09-30,95.68,2011,3
Mexico,2011-09-30,102.52,2011,3
Malaysia,2011-09-30,107.08,2011,3
Netherlands,2011-09-30,95.1,2011,3
Norway,2011-09-30,107.95,2011,3
New Zealand,2011-09-30,97.58,2011,3
Peru,2011-09-30,115.82,2011,3
Philippines,2011-09-30,101.09,2011,3
Poland,2011-09-30,95.92,2011,3
Portugal,2011-09-30,91.33,2011,3
Romania,2011-09-30,81.1,2011,3
Serbia,2011-09-30,85.15,2011,3
Russia,2011-09-30,72.98,2011,3
Sweden,2011-09-30,99.93,2011,3
Slovenia,2011-09-30,99.9,2011,3
Slovak Republic,2011-09-30,94.9,2011,3
Thailand,2011-09-30,99.14,2011,3
Turkey,2011-09-30,105.35,2011,3
United States,2011-09-30,93.74,2011,3
South Africa,2011-09-30,97.58,2011,3
United Arab Emirates,2011-12-31,98.78,2011,4
Austria,2011-12-31,101.99,2011,4
Australia,2011-12-31,92.66,2011,4
Belgium,2011-12-31,100.6,2011,4
Bulgaria,2011-12-31,88.5,2011,4
Brazil,2011-12-31,115.05,2011,4
Canada,2011-12-31,101.36,2011,4
Switzerland,2011-12-31,107.08,2011,4
Chile,2011-12-31,103.62,2011,4
China,2011-12-31,97.74,2011,4
Colombia,2011-12-31,106.44,2011,4
Cyprus,2011-12-31,89.85,2011,4
Czech Republic,2011-12-31,96.76,2011,4
Germany,2011-12-31,100.67,2011,4
Denmark,2011-12-31,91.6,2011,4
Estonia,2011-12-31,104.58,2011,4
Spain,2011-12-31,83.15,2011,4
Finland,2011-12-31,98.79,2011,4
France,2011-12-31,103.61,2011,4
United Kingdom,2011-12-31,92.77,2011,4
Greece,2011-12-31,86.82,2011,4
Croatia,2011-12-31,98.55,2011,4
Hungary,2011-12-31,90.82,2011,4
Indonesia,2011-12-31,99.29,2011,4
Ireland,2011-12-31,73.15,2011,4
Israel,2011-12-31,106.23,2011,4
India,2011-12-31,116.6,2011,4
Iceland,2011-12-31,103.01,2011,4
Italy,2011-12-31,96.74,2011,4
Japan,2011-12-31,99.64,2011,4
South Korea,2011-12-31,102.6,2011,4
Lithuania,2011-12-31,102.09,2011,4
Luxembourg,2011-12-31,102.35,2011,4
Latvia,2011-12-31,104.27,2011,4
Morocco,2011-12-31,100.08,2011,4
"Macedonia, FYR",2011-12-31,95.07,2011,4
Mexico,2011-12-31,101.87,2011,4
Malaysia,2011-12-31,110.37,2011,4
Netherlands,2011-12-31,93.4,2011,4
Norway,2011-12-31,107.09,2011,4
New Zealand,2011-12-31,98.04,2011,4
Peru,2011-12-31,117.22,2011,4
Philippines,2011-12-31,102.3,2011,4
Poland,2011-12-31,94.2,2011,4
Portugal,2011-12-31,87.2,2011,4
Romania,2011-12-31,77.68,2011,4
Serbia,2011-12-31,83.26,2011,4
Russia,2011-12-31,74.11,2011,4
Sweden,2011-12-31,97.19,2011,4
Slovenia,2011-12-31,98.19,2011,4
Slovak Republic,2011-12-31,92.79,2011,4
Thailand,2011-12-31,99.32,2011,4
Turkey,2011-12-31,102.49,2011,4
United States,2011-12-31,93.91,2011,4
South Africa,2011-12-31,97.08,2011,4
United Arab Emirates,2012-03-31,100.7,2012,1
Austria,2012-03-31,110.04,2012,1
Australia,2012-03-31,93.12,2012,1
Belgium,2012-03-31,99.96,2012,1
Bulgaria,2012-03-31,87.66,2012,1
Brazil,2012-03-31,116.39,2012,1
Canada,2012-03-31,102.22,2012,1
Switzerland,2012-03-31,109.19,2012,1
Chile,2012-03-31,99.86,2012,1
China,2012-03-31,95.79,2012,1
Colombia,2012-03-31,107.6,2012,1
Cyprus,2012-03-31,89.59,2012,1
Czech Republic,2012-03-31,93.95,2012,1
Germany,2012-03-31,100.73,2012,1
Denmark,2012-03-31,90.48,2012,1
Estonia,2012-03-31,104.42,2012,1
Spain,2012-03-31,79.47,2012,1
Finland,2012-03-31,99.3,2012,1
France,2012-03-31,101.68,2012,1
United Kingdom,2012-03-31,91.53,2012,1
Greece,2012-03-31,84.15,2012,1
Croatia,2012-03-31,97.73,2012,1
Hungary,2012-03-31,88.82,2012,1
Indonesia,2012-03-31,98.86,2012,1
Ireland,2012-03-31,70.54,2012,1
Israel,2012-03-31,106.68,2012,1
India,2012-03-31,122.69,2012,1
Iceland,2012-03-31,101.48,2012,1
Italy,2012-03-31,95.28,2012,1
Japan,2012-03-31,99.99,2012,1
South Korea,2012-03-31,102.21,2012,1
Lithuania,2012-03-31,100.84,2012,1
Luxembourg,2012-03-31,100.44,2012,1
Latvia,2012-03-31,104.49,2012,1
Morocco,2012-03-31,99.87,2012,1
"Macedonia, FYR",2012-03-31,93.25,2012,1
Mexico,2012-03-31,100.84,2012,1
Malaysia,2012-03-31,113.65,2012,1
Netherlands,2012-03-31,91.1,2012,1
Norway,2012-03-31,110.37,2012,1
New Zealand,2012-03-31,98.47,2012,1
Peru,2012-03-31,122.79,2012,1
Philippines,2012-03-31,106.31,2012,1
Poland,2012-03-31,91.39,2012,1
Portugal,2012-03-31,85.2,2012,1
Romania,2012-03-31,79.05,2012,1
Serbia,2012-03-31,84.28,2012,1
Russia,2012-03-31,78.66,2012,1
Sweden,2012-03-31,98.77,2012,1
Slovenia,2012-03-31,94.34,2012,1
Slovak Republic,2012-03-31,90.5,2012,1
Thailand,2012-03-31,100.23,2012,1
Turkey,2012-03-31,103.67,2012,1
United States,2012-03-31,94.18,2012,1
South Africa,2012-03-31,98.14,2012,1
United Arab Emirates,2012-06-30,105.86,2012,2
Austria,2012-06-30,110.41,2012,2
Australia,2012-06-30,93.03,2012,2
Belgium,2012-06-30,99.74,2012,2
Bulgaria,2012-06-30,87.77,2012,2
Brazil,2012-06-30,117.82,2012,2
Canada,2012-06-30,103.97,2012,2
Switzerland,2012-06-30,107.6,2012,2
Chile,2012-06-30,103.19,2012,2
China,2012-06-30,95.62,2012,2
Colombia,2012-06-30,111.7,2012,2
Cyprus,2012-06-30,86.19,2012,2
Czech Republic,2012-06-30,93.69,2012,2
Germany,2012-06-30,101.72,2012,2
Denmark,2012-06-30,91.1,2012,2
Estonia,2012-06-30,106.72,2012,2
Spain,2012-06-30,75.58,2012,2
Finland,2012-06-30,99.5,2012,2
France,2012-06-30,100.97,2012,2
United Kingdom,2012-06-30,92.47,2012,2
Greece,2012-06-30,80.77,2012,2
Croatia,2012-06-30,93.68,2012,2
Hungary,2012-06-30,84.51,2012,2
Indonesia,2012-06-30,99.57,2012,2
Ireland,2012-06-30,68.41,2012,2
Israel,2012-06-30,106.95,2012,2
India,2012-06-30,126.99,2012,2
Iceland,2012-06-30,102.55,2012,2
Italy,2012-06-30,93.62,2012,2
Japan,2012-06-30,98.86,2012,2
South Korea,2012-06-30,102.29,2012,2
Lithuania,2012-06-30,98.41,2012,2
Luxembourg,2012-06-30,101.4,2012,2
Latvia,2012-06-30,104.75,2012,2
Morocco,2012-06-30,100.77,2012,2
"Macedonia, FYR",2012-06-30,90.75,2012,2
Mexico,2012-06-30,102.44,2012,2
Malaysia,2012-06-30,117.25,2012,2
Netherlands,2012-06-30,88.56,2012,2
Norway,2012-06-30,113.72,2012,2
New Zealand,2012-06-30,99.68,2012,2
Peru,2012-06-30,140.26,2012,2
Philippines,2012-06-30,106.31,2012,2
Poland,2012-06-30,89.68,2012,2
Portugal,2012-06-30,82.62,2012,2
Romania,2012-06-30,78.08,2012,2
Serbia,2012-06-30,82.63,2012,2
Russia,2012-06-30,79.68,2012,2
Sweden,2012-06-30,99.34,2012,2
Slovenia,2012-06-30,93.38,2012,2
Slovak Republic,2012-06-30,89.07,2012,2
Thailand,2012-06-30,99.62,2012,2
Turkey,2012-06-30,105.44,2012,2
United States,2012-06-30,95.73,2012,2
South Africa,2012-06-30,99.33,2012,2
United Arab Emirates,2012-09-30,109.87,2012,3
Austria,2012-09-30,111.66,2012,3
Australia,2012-09-30,91.57,2012,3
Belgium,2012-09-30,100.5,2012,3
Bulgaria,2012-09-30,86.36,2012,3
Brazil,2012-09-30,119.31,2012,3
Canada,2012-09-30,104.07,2012,3
Switzerland,2012-09-30,110.16,2012,3
Chile,2012-09-30,105.73,2012,3
China,2012-09-30,95.66,2012,3
Colombia,2012-09-30,112.68,2012,3
Cyprus,2012-09-30,86.06,2012,3
Czech Republic,2012-09-30,93.49,2012,3
Germany,2012-09-30,101.53,2012,3
Denmark,2012-09-30,91.28,2012,3
Estonia,2012-09-30,108.64,2012,3
Spain,2012-09-30,72.54,2012,3
Finland,2012-09-30,99.28,2012,3
France,2012-09-30,101.72,2012,3
United Kingdom,2012-09-30,93.25,2012,3
Greece,2012-09-30,78.77,2012,3
Croatia,2012-09-30,93.02,2012,3
Hungary,2012-09-30,83.72,2012,3
Indonesia,2012-09-30,99.13,2012,3
Ireland,2012-09-30,69.72,2012,3
Israel,2012-09-30,108.24,2012,3
India,2012-09-30,128.44,2012,3
Iceland,2012-09-30,103.52,2012,3
Italy,2012-09-30,91.56,2012,3
Japan,2012-09-30,99.71,2012,3
South Korea,2012-09-30,101.75,2012,3
Lithuania,2012-09-30,99.05,2012,3
Luxembourg,2012-09-30,101.54,2012,3
Latvia,2012-09-30,108.06,2012,3
Morocco,2012-09-30,100.48,2012,3
"Macedonia, FYR",2012-09-30,89.26,2012,3
Mexico,2012-09-30,101.74,2012,3
Malaysia,2012-09-30,119.62,2012,3
Netherlands,2012-09-30,84.69,2012,3
Norway,2012-09-30,115.18,2012,3
New Zealand,2012-09-30,101.45,2012,3
Peru,2012-09-30,134.62,2012,3
Philippines,2012-09-30,105.69,2012,3
Poland,2012-09-30,88.85,2012,3
Portugal,2012-09-30,81.94,2012,3
Romania,2012-09-30,74.22,2012,3
Serbia,2012-09-30,79.86,2012,3
Russia,2012-09-30,80.1,2012,3
Sweden,2012-09-30,100.47,2012,3
Slovenia,2012-09-30,91.3,2012,3
Slovak Republic,2012-09-30,89.4,2012,3
Thailand,2012-09-30,99.76,2012,3
Turkey,2012-09-30,108.66,2012,3
United States,2012-09-30,97.43,2012,3
South Africa,2012-09-30,98.74,2012,3
United Arab Emirates,2012-12-31,114.84,2012,4
Austria,2012-12-31,110.62,2012,4
Australia,2012-12-31,93.39,2012,4
Belgium,2012-12-31,99.32,2012,4
Bulgaria,2012-12-31,83.83,2012,4
Brazil,2012-12-31,119.93,2012,4
Canada,2012-12-31,103.41,2012,4
Switzerland,2012-12-31,111.51,2012,4
Chile,2012-12-31,108.79,2012,4
China,2012-12-31,95.26,2012,4
Colombia,2012-12-31,115.27,2012,4
Cyprus,2012-12-31,84.48,2012,4
Czech Republic,2012-12-31,93.36,2012,4
Germany,2012-12-31,102.06,2012,4
Denmark,2012-12-31,90.8,2012,4
Estonia,2012-12-31,106.71,2012,4
Spain,2012-12-31,70.37,2012,4
Finland,2012-12-31,99.28,2012,4
France,2012-12-31,99.94,2012,4
United Kingdom,2012-12-31,91.28,2012,4
Greece,2012-12-31,74.88,2012,4
Croatia,2012-12-31,88.68,2012,4
Hungary,2012-12-31,81.73,2012,4
Indonesia,2012-12-31,102.07,2012,4
Ireland,2012-12-31,70.1,2012,4
Israel,2012-12-31,111.86,2012,4
India,2012-12-31,135.95,2012,4
Iceland,2012-12-31,103.28,2012,4
Italy,2012-12-31,89.49,2012,4
Japan,2012-12-31,99.44,2012,4
South Korea,2012-12-31,101.16,2012,4
Lithuania,2012-12-31,98.05,2012,4
Luxembourg,2012-12-31,103.62,2012,4
Latvia,2012-12-31,108.89,2012,4
Morocco,2012-12-31,100.59,2012,4
"Macedonia, FYR",2012-12-31,87.36,2012,4
Mexico,2012-12-31,100.69,2012,4
Malaysia,2012-12-31,124.53,2012,4
Netherlands,2012-12-31,84.55,2012,4
Norway,2012-12-31,113.07,2012,4
New Zealand,2012-12-31,103.78,2012,4
Peru,2012-12-31,134.64,2012,4
Philippines,2012-12-31,107.25,2012,4
Poland,2012-12-31,87.42,2012,4
Portugal,2012-12-31,82.08,2012,4
Romania,2012-12-31,73.33,2012,4
Serbia,2012-12-31,74.64,2012,4
Russia,2012-12-31,81.3,2012,4
Sweden,2012-12-31,100.78,2012,4
Slovenia,2012-12-31,87.28,2012,4
Slovak Republic,2012-12-31,87.11,2012,4
Thailand,2012-12-31,103.36,2012,4
Turkey,2012-12-31,107.05,2012,4
United States,2012-12-31,99.47,2012,4
South Africa,2012-12-31,97.17,2012,4
United Arab Emirates,2013-03-31,116.75,2013,1
Austria,2013-03-31,112.64,2013,1
Australia,2013-03-31,93.67,2013,1
Belgium,2013-03-31,99.75,2013,1
Bulgaria,2013-03-31,82.72,2013,1
Brazil,2013-03-31,120.05,2013,1
Canada,2013-03-31,103.48,2013,1
Switzerland,2013-03-31,113.14,2013,1
Chile,2013-03-31,107.7,2013,1
China,2013-03-31,95.26,2013,1
Colombia,2013-03-31,119.02,2013,1
Cyprus,2013-03-31,83.67,2013,1
Czech Republic,2013-03-31,91.98,2013,1
Germany,2013-03-31,102.57,2013,1
Denmark,2013-03-31,91.82,2013,1
Estonia,2013-03-31,108.66,2013,1
Spain,2013-03-31,67.51,2013,1
Finland,2013-03-31,99.54,2013,1
France,2013-03-31,98.7,2013,1
United Kingdom,2013-03-31,90.29,2013,1
Greece,2013-03-31,74.47,2013,1
Croatia,2013-03-31,88.32,2013,1
Hungary,2013-03-31,81.25,2013,1
Indonesia,2013-03-31,105.03,2013,1
Ireland,2013-03-31,67.04,2013,1
Israel,2013-03-31,115.41,2013,1
India,2013-03-31,139.79,2013,1
Iceland,2013-03-31,101.72,2013,1
Italy,2013-03-31,87.86,2013,1
Japan,2013-03-31,100.18,2013,1
South Korea,2013-03-31,100.18,2013,1
Lithuania,2013-03-31,98.6,2013,1
Luxembourg,2013-03-31,103.66,2013,1
Latvia,2013-03-31,109.1,2013,1
Morocco,2013-03-31,99.81,2013,1
"Macedonia, FYR",2013-03-31,85.34,2013,1
Mexico,2013-03-31,100.09,2013,1
Malaysia,2013-03-31,124.3,2013,1
Netherlands,2013-03-31,81.7,2013,1
Norway,2013-03-31,115.86,2013,1
New Zealand,2013-03-31,105.14,2013,1
Peru,2013-03-31,142.93,2013,1
Philippines,2013-03-31,110.47,2013,1
Poland,2013-03-31,84.91,2013,1
Portugal,2013-03-31,81.17,2013,1
Romania,2013-03-31,74.32,2013,1
Serbia,2013-03-31,71.16,2013,1
Russia,2013-03-31,79.22,2013,1
Sweden,2013-03-31,102.99,2013,1
Slovenia,2013-03-31,88.23,2013,1
Slovak Republic,2013-03-31,88.59,2013,1
Thailand,2013-03-31,103.96,2013,1
Turkey,2013-03-31,108.08,2013,1
United States,2013-03-31,101.43,2013,1
South Africa,2013-03-31,97.64,2013,1
United Arab Emirates,2013-06-30,121.88,2013,2
Austria,2013-06-30,113.46,2013,2
Australia,2013-06-30,95.65,2013,2
Belgium,2013-06-30,99.69,2013,2
Bulgaria,2013-06-30,83.98,2013,2
Brazil,2013-06-30,120.96,2013,2
Canada,2013-06-30,105.28,2013,2
Switzerland,2013-06-30,113.64,2013,2
Chile,2013-06-30,109.25,2013,2
China,2013-06-30,98.31,2013,2
Colombia,2013-06-30,120.81,2013,2
Cyprus,2013-06-30,81.7,2013,2
Czech Republic,2013-06-30,92.38,2013,2
Germany,2013-06-30,103.48,2013,2
Denmark,2013-06-30,94.73,2013,2
Estonia,2013-06-30,111.67,2013,2
Spain,2013-06-30,66.42,2013,2
Finland,2013-06-30,99.4,2013,2
France,2013-06-30,97.97,2013,2
United Kingdom,2013-06-30,91.48,2013,2
Greece,2013-06-30,71.44,2013,2
Croatia,2013-06-30,87.22,2013,2
Hungary,2013-06-30,81.12,2013,2
Indonesia,2013-06-30,106.25,2013,2
Ireland,2013-06-30,68.75,2013,2
Israel,2013-06-30,115.58,2013,2
India,2013-06-30,138.3,2013,2
Iceland,2013-06-30,104.09,2013,2
Italy,2013-06-30,87.09,2013,2
Japan,2013-06-30,100.84,2013,2
South Korea,2013-06-30,100.25,2013,2
Lithuania,2013-06-30,99.52,2013,2
Luxembourg,2013-06-30,104.23,2013,2
Latvia,2013-06-30,113.1,2013,2
Morocco,2013-06-30,99.51,2013,2
"Macedonia, FYR",2013-06-30,83.79,2013,2
Mexico,2013-06-30,101.93,2013,2
Malaysia,2013-06-30,128.4,2013,2
Netherlands,2013-06-30,79.27,2013,2
Norway,2013-06-30,117.95,2013,2
New Zealand,2013-06-30,107.94,2013,2
Peru,2013-06-30,155.01,2013,2
Philippines,2013-06-30,113.68,2013,2
Poland,2013-06-30,84.37,2013,2
Portugal,2013-06-30,80.04,2013,2
Romania,2013-06-30,73.61,2013,2
Serbia,2013-06-30,69.21,2013,2
Russia,2013-06-30,78.03,2013,2
Sweden,2013-06-30,104.38,2013,2
Slovenia,2013-06-30,87.7,2013,2
Slovak Republic,2013-06-30,88.66,2013,2
Thailand,2013-06-30,106.05,2013,2
Turkey,2013-06-30,110.62,2013,2
United States,2013-06-30,103.62,2013,2
South Africa,2013-06-30,98.53,2013,2
United Arab Emirates,2013-09-30,129.97,2013,3
Austria,2013-09-30,114.81,2013,3
Australia,2013-09-30,96.88,2013,3
Belgium,2013-09-30,100.68,2013,3
Bulgaria,2013-09-30,84.2,2013,3
Brazil,2013-09-30,122.71,2013,3
Canada,2013-09-30,105.78,2013,3
Switzerland,2013-09-30,114.7,2013,3
Chile,2013-09-30,112.12,2013,3
China,2013-09-30,100.04,2013,3
Colombia,2013-09-30,121.16,2013,3
Cyprus,2013-09-30,80.7,2013,3
Czech Republic,2013-09-30,92.53,2013,3
Germany,2013-09-30,103.67,2013,3
Denmark,2013-09-30,94.94,2013,3
Estonia,2013-09-30,117.4,2013,3
Spain,2013-09-30,67.07,2013,3
Finland,2013-09-30,99.25,2013,3
France,2013-09-30,98.77,2013,3
United Kingdom,2013-09-30,93.4,2013,3
Greece,2013-09-30,71.49,2013,3
Croatia,2013-09-30,87.94,2013,3
Hungary,2013-09-30,81.44,2013,3
Indonesia,2013-09-30,104.16,2013,3
Ireland,2013-09-30,72.57,2013,3
Israel,2013-09-30,116.63,2013,3
India,2013-09-30,138.36,2013,3
Iceland,2013-09-30,105.51,2013,3
Italy,2013-09-30,85.34,2013,3
Japan,2013-09-30,101.31,2013,3
South Korea,2013-09-30,99.77,2013,3
Lithuania,2013-09-30,98.26,2013,3
Luxembourg,2013-09-30,105.52,2013,3
Latvia,2013-09-30,115.13,2013,3
Morocco,2013-09-30,98.77,2013,3
"Macedonia, FYR",2013-09-30,85.48,2013,3
Mexico,2013-09-30,102.67,2013,3
Malaysia,2013-09-30,132.6,2013,3
Netherlands,2013-09-30,79.35,2013,3
Norway,2013-09-30,115.33,2013,3
New Zealand,2013-09-30,110.37,2013,3
Peru,2013-09-30,156.2,2013,3
Philippines,2013-09-30,116.58,2013,3
Poland,2013-09-30,84.21,2013,3
Portugal,2013-09-30,80.83,2013,3
Romania,2013-09-30,72.26,2013,3
Serbia,2013-09-30,70.08,2013,3
Russia,2013-09-30,77.23,2013,3
Sweden,2013-09-30,106.28,2013,3
Slovenia,2013-09-30,82.58,2013,3
Slovak Republic,2013-09-30,88.5,2013,3
Thailand,2013-09-30,108.56,2013,3
Turkey,2013-09-30,113.07,2013,3
United States,2013-09-30,105.77,2013,3
South Africa,2013-09-30,98.33,2013,3
United Arab Emirates,2013-12-31,140.24,2013,4
Austria,2013-12-31,113.38,2013,4
Australia,2013-12-31,99.95,2013,4
Belgium,2013-12-31,99.64,2013,4
Bulgaria,2013-12-31,84.08,2013,4
Brazil,2013-12-31,123.18,2013,4
Canada,2013-12-31,106.53,2013,4
Switzerland,2013-12-31,115.5,2013,4
Chile,2013-12-31,114.5,2013,4
China,2013-12-31,100.98,2013,4
Colombia,2013-12-31,120.42,2013,4
Cyprus,2013-12-31,78.88,2013,4
Czech Republic,2013-12-31,92.39,2013,4
Germany,2013-12-31,103.17,2013,4
Denmark,2013-12-31,93.42,2013,4
Estonia,2013-12-31,121.53,2013,4
Spain,2013-12-31,65.86,2013,4
Finland,2013-12-31,98.32,2013,4
France,2013-12-31,97.77,2013,4
United Kingdom,2013-12-31,93.34,2013,4
Greece,2013-12-31,69.18,2013,4
Croatia,2013-12-31,86.96,2013,4
Hungary,2013-12-31,80.55,2013,4
Indonesia,2013-12-31,105.37,2013,4
Ireland,2013-12-31,74.51,2013,4
Israel,2013-12-31,118.37,2013,4
India,2013-12-31,137.83,2013,4
Iceland,2013-12-31,108.11,2013,4
Italy,2013-12-31,84.14,2013,4
Japan,2013-12-31,100.76,2013,4
South Korea,2013-12-31,100.2,2013,4
Lithuania,2013-12-31,100.59,2013,4
Luxembourg,2013-12-31,106.62,2013,4
Latvia,2013-12-31,118.17,2013,4
Morocco,2013-12-31,99.8,2013,4
"Macedonia, FYR",2013-12-31,83.18,2013,4
Mexico,2013-12-31,101.09,2013,4
Malaysia,2013-12-31,132.25,2013,4
Netherlands,2013-12-31,79.56,2013,4
Norway,2013-12-31,111.66,2013,4
New Zealand,2013-12-31,111.5,2013,4
Peru,2013-12-31,151.03,2013,4
Philippines,2013-12-31,119.06,2013,4
Poland,2013-12-31,84.2,2013,4
Portugal,2013-12-31,82.64,2013,4
Romania,2013-12-31,71.99,2013,4
Serbia,2013-12-31,71.73,2013,4
Russia,2013-12-31,76.54,2013,4
Sweden,2013-12-31,107.78,2013,4
Slovenia,2013-12-31,82.54,2013,4
Slovak Republic,2013-12-31,88.59,2013,4
Thailand,2013-12-31,106.71,2013,4
Turkey,2013-12-31,113.58,2013,4
United States,2013-12-31,108.25,2013,4
South Africa,2013-12-31,99.35,2013,4
United Arab Emirates,2014-03-31,153.86,2014,1
Austria,2014-03-31,115.35,2014,1
Australia,2014-03-31,100.8,2014,1
Belgium,2014-03-31,97.41,2014,1
Bulgaria,2014-03-31,85.32,2014,1
Brazil,2014-03-31,122.87,2014,1
Canada,2014-03-31,107.35,2014,1
Switzerland,2014-03-31,115.65,2014,1
Chile,2014-03-31,110.77,2014,1
China,2014-03-31,100.79,2014,1
Colombia,2014-03-31,125.5,2014,1
Cyprus,2014-03-31,77.77,2014,1
Czech Republic,2014-03-31,93.2,2014,1
Germany,2014-03-31,103.79,2014,1
Denmark,2014-03-31,94.55,2014,1
Estonia,2014-03-31,126.89,2014,1
Spain,2014-03-31,66.42,2014,1
Finland,2014-03-31,98.05,2014,1
France,2014-03-31,96.47,2014,1
United Kingdom,2014-03-31,94.45,2014,1
Greece,2014-03-31,68.6,2014,1
Croatia,2014-03-31,86.61,2014,1
Hungary,2014-03-31,81.98,2014,1
Indonesia,2014-03-31,105.19,2014,1
Ireland,2014-03-31,75.42,2014,1
Israel,2014-03-31,122.61,2014,1
India,2014-03-31,145.74,2014,1
Iceland,2014-03-31,108.92,2014,1
Italy,2014-03-31,83.1,2014,1
Japan,2014-03-31,101.72,2014,1
South Korea,2014-03-31,99.86,2014,1
Lithuania,2014-03-31,102.23,2014,1
Luxembourg,2014-03-31,105.08,2014,1
Latvia,2014-03-31,120.14,2014,1
Morocco,2014-03-31,98.64,2014,1
"Macedonia, FYR",2014-03-31,82.39,2014,1
Mexico,2014-03-31,100.91,2014,1
Malaysia,2014-03-31,132.42,2014,1
Netherlands,2014-03-31,79.8,2014,1
Norway,2014-03-31,113.84,2014,1
New Zealand,2014-03-31,111.74,2014,1
Peru,2014-03-31,161.15,2014,1
