country,date,price,year,quarter
Portugal,2014-03-31,89.57,2014,1
Romania,2014-03-31,82.29,2014,1
Serbia,2014-03-31,95.43,2014,1
Russia,2014-03-31,94.13,2014,1
Sweden,2014-03-31,115.27,2014,1
Slovenia,2014-03-31,86.61,2014,1
Slovak Republic,2014-03-31,96.45,2014,1
Thailand,2014-03-31,118.75,2014,1
Turkey,2014-03-31,148.98,2014,1
United States,2014-03-31,117.3,2014,1
South Africa,2014-03-31,121.63,2014,1
United Arab Emirates,2014-06-30,169.82,2014,2
Austria,2014-06-30,128.46,2014,2
Australia,2014-06-30,112.68,2014,2
Belgium,2014-06-30,106.26,2014,2
Bulgaria,2014-06-30,91.65,2014,2
Brazil,2014-06-30,154.51,2014,2
Canada,2014-06-30,117.01,2014,2
Switzerland,2014-06-30,115.42,2014,2
Chile,2014-06-30,124.37,2014,2
China,2014-06-30,114.34,2014,2
Colombia,2014-06-30,141.54,2014,2
Cyprus,2014-06-30,78.76,2014,2
Czech Republic,2014-06-30,100.6,2014,2
Germany,2014-06-30,111.77,2014,2
Denmark,2014-06-30,104.48,2014,2
Estonia,2014-06-30,143.86,2014,2
Spain,2014-06-30,71.93,2014,2
Finland,2014-06-30,107.03,2014,2
France,2014-06-30,101.8,2014,2
United Kingdom,2014-06-30,108.79,2014,2
Greece,2014-06-30,69.01,2014,2
Croatia,2014-06-30,93.98,2014,2
Hungary,2014-06-30,93.41,2014,2
Indonesia,2014-06-30,130.3,2014,2
Ireland,2014-06-30,85.16,2014,2
Israel,2014-06-30,132.62,2014,2
India,2014-06-30,196.64,2014,2
Iceland,2014-06-30,128.05,2014,2
Italy,2014-06-30,88.65,2014,2
Japan,2014-06-30,102.07,2014,2
South Korea,2014-06-30,109.18,2014,2
Lithuania,2014-06-30,115.33,2014,2
Luxembourg,2014-06-30,118.2,2014,2
Latvia,2014-06-30,130.56,2014,2
Morocco,2014-06-30,104.0,2014,2
"Macedonia, FYR",2014-06-30,92.72,2014,2
Mexico,2014-06-30,117.32,2014,2
Malaysia,2014-06-30,150.53,2014,2
Netherlands,2014-06-30,86.38,2014,2
Norway,2014-06-30,124.49,2014,2
New Zealand,2014-06-30,122.35,2014,2
Peru,2014-06-30,196.97,2014,2
Philippines,2014-06-30,141.06,2014,2
Poland,2014-06-30,94.03,2014,2
Portugal,2014-06-30,91.0,2014,2
Romania,2014-06-30,81.04,2014,2
Serbia,2014-06-30,96.26,2014,2
Russia,2014-06-30,95.31,2014,2
Sweden,2014-06-30,117.87,2014,2
Slovenia,2014-06-30,84.33,2014,2
Slovak Republic,2014-06-30,98.03,2014,2
Thailand,2014-06-30,121.97,2014,2
Turkey,2014-06-30,155.4,2014,2
United States,2014-06-30,118.05,2014,2
South Africa,2014-06-30,123.26,2014,2
United Arab Emirates,2014-09-30,170.33,2014,3
Austria,2014-09-30,126.89,2014,3
Australia,2014-09-30,114.04,2014,3
Belgium,2014-09-30,107.66,2014,3
Bulgaria,2014-09-30,91.87,2014,3
Brazil,2014-09-30,155.79,2014,3
Canada,2014-09-30,117.98,2014,3
Switzerland,2014-09-30,115.87,2014,3
Chile,2014-09-30,129.49,2014,3
China,2014-09-30,111.72,2014,3
Colombia,2014-09-30,144.16,2014,3
Cyprus,2014-09-30,77.41,2014,3
Czech Republic,2014-09-30,101.44,2014,3
Germany,2014-09-30,113.45,2014,3
Denmark,2014-09-30,103.91,2014,3
Estonia,2014-09-30,149.86,2014,3
Spain,2014-09-30,72.08,2014,3
Finland,2014-09-30,106.6,2014,3
France,2014-09-30,102.5,2014,3
United Kingdom,2014-09-30,112.26,2014,3
Greece,2014-09-30,68.6,2014,3
Croatia,2014-09-30,93.24,2014,3
Hungary,2014-09-30,95.22,2014,3
Indonesia,2014-09-30,132.2,2014,3
Ireland,2014-09-30,91.37,2014,3
Israel,2014-09-30,131.99,2014,3
India,2014-09-30,201.87,2014,3
Iceland,2014-09-30,130.62,2014,3
Italy,2014-09-30,88.31,2014,3
Japan,2014-09-30,102.7,2014,3
South Korea,2014-09-30,109.56,2014,3
Lithuania,2014-09-30,117.19,2014,3
Luxembourg,2014-09-30,119.77,2014,3
Latvia,2014-09-30,135.71,2014,3
Morocco,2014-09-30,103.62,2014,3
"Macedonia, FYR",2014-09-30,96.28,2014,3
Mexico,2014-09-30,119.22,2014,3
Malaysia,2014-09-30,154.79,2014,3
Netherlands,2014-09-30,86.94,2014,3
Norway,2014-09-30,124.62,2014,3
New Zealand,2014-09-30,123.52,2014,3
Peru,2014-09-30,185.27,2014,3
Philippines,2014-09-30,144.43,2014,3
Poland,2014-09-30,93.42,2014,3
Portugal,2014-09-30,90.64,2014,3
Romania,2014-09-30,80.31,2014,3
Serbia,2014-09-30,94.91,2014,3
Russia,2014-09-30,96.14,2014,3
Sweden,2014-09-30,121.8,2014,3
Slovenia,2014-09-30,83.42,2014,3
Slovak Republic,2014-09-30,97.87,2014,3
Thailand,2014-09-30,125.78,2014,3
Turkey,2014-09-30,162.72,2014,3
United States,2014-09-30,119.62,2014,3
South Africa,2014-09-30,123.58,2014,3
United Arab Emirates,2014-12-31,168.87,2014,4
Austria,2014-12-31,126.26,2014,4
Australia,2014-12-31,116.36,2014,4
Belgium,2014-12-31,108.55,2014,4
Bulgaria,2014-12-31,92.92,2014,4
Brazil,2014-12-31,156.39,2014,4
Canada,2014-12-31,118.6,2014,4
Switzerland,2014-12-31,115.99,2014,4
Chile,2014-12-31,135.63,2014,4
China,2014-12-31,109.16,2014,4
Colombia,2014-12-31,141.72,2014,4
Cyprus,2014-12-31,75.86,2014,4
Czech Republic,2014-12-31,102.18,2014,4
Germany,2014-12-31,114.29,2014,4
Denmark,2014-12-31,103.48,2014,4
Estonia,2014-12-31,149.56,2014,4
Spain,2014-12-31,72.22,2014,4
Finland,2014-12-31,105.86,2014,4
France,2014-12-31,100.4,2014,4
United Kingdom,2014-12-31,112.48,2014,4
Greece,2014-12-31,67.68,2014,4
Croatia,2014-12-31,92.46,2014,4
Hungary,2014-12-31,97.36,2014,4
Indonesia,2014-12-31,134.24,2014,4
Ireland,2014-12-31,91.97,2014,4
Israel,2014-12-31,133.71,2014,4
India,2014-12-31,211.29,2014,4
Iceland,2014-12-31,131.67,2014,4
Italy,2014-12-31,86.93,2014,4
Japan,2014-12-31,102.17,2014,4
South Korea,2014-12-31,110.34,2014,4
Lithuania,2014-12-31,114.91,2014,4
Luxembourg,2014-12-31,121.59,2014,4
Latvia,2014-12-31,120.18,2014,4
Morocco,2014-12-31,103.24,2014,4
"Macedonia, FYR",2014-12-31,91.16,2014,4
Mexico,2014-12-31,120.43,2014,4
Malaysia,2014-12-31,156.08,2014,4
Netherlands,2014-12-31,87.3,2014,4
Norway,2014-12-31,123.96,2014,4
New Zealand,2014-12-31,126.79,2014,4
Peru,2014-12-31,188.25,2014,4
Philippines,2014-12-31,147.81,2014,4
Poland,2014-12-31,93.64,2014,4
Portugal,2014-12-31,90.33,2014,4
Romania,2014-12-31,81.66,2014,4
Serbia,2014-12-31,96.47,2014,4
Russia,2014-12-31,97.76,2014,4
Sweden,2014-12-31,123.74,2014,4
Slovenia,2014-12-31,84.2,2014,4
Slovak Republic,2014-12-31,99.88,2014,4
Thailand,2014-12-31,124.9,2014,4
Turkey,2014-12-31,168.26,2014,4
United States,2014-12-31,121.51,2014,4
South Africa,2014-12-31,125.89,2014,4
United Arab Emirates,2015-03-31,162.0,2015,1
Austria,2015-03-31,130.03,2015,1
Australia,2015-03-31,118.2,2015,1
Belgium,2015-03-31,105.96,2015,1
Bulgaria,2015-03-31,93.42,2015,1
Brazil,2015-03-31,156.36,2015,1
Canada,2015-03-31,120.27,2015,1
Switzerland,2015-03-31,117.08,2015,1
Chile,2015-03-31,133.83,2015,1
China,2015-03-31,107.82,2015,1
Colombia,2015-03-31,148.28,2015,1
Cyprus,2015-03-31,75.09,2015,1
Czech Republic,2015-03-31,103.23,2015,1
Germany,2015-03-31,115.87,2015,1
Denmark,2015-03-31,107.76,2015,1
Estonia,2015-03-31,153.86,2015,1
Spain,2015-03-31,71.85,2015,1
Finland,2015-03-31,106.28,2015,1
France,2015-03-31,99.5,2015,1
United Kingdom,2015-03-31,112.14,2015,1
Greece,2015-03-31,67.37,2015,1
Croatia,2015-03-31,91.47,2015,1
Hungary,2015-03-31,99.92,2015,1
Indonesia,2015-03-31,136.17,2015,1
Ireland,2015-03-31,92.33,2015,1
Israel,2015-03-31,136.46,2015,1
India,2015-03-31,221.85,2015,1
Iceland,2015-03-31,137.17,2015,1
Italy,2015-03-31,86.07,2015,1
Japan,2015-03-31,104.97,2015,1
South Korea,2015-03-31,111.02,2015,1
Lithuania,2015-03-31,115.78,2015,1
Luxembourg,2015-03-31,122.03,2015,1
Latvia,2015-03-31,120.26,2015,1
Morocco,2015-03-31,109.69,2015,1
"Macedonia, FYR",2015-03-31,92.56,2015,1
Mexico,2015-03-31,122.2,2015,1
Malaysia,2015-03-31,158.65,2015,1
Netherlands,2015-03-31,88.21,2015,1
Norway,2015-03-31,128.54,2015,1
New Zealand,2015-03-31,130.8,2015,1
Peru,2015-03-31,196.06,2015,1
Philippines,2015-03-31,151.48,2015,1
Poland,2015-03-31,93.8,2015,1
Portugal,2015-03-31,90.3,2015,1
Romania,2015-03-31,84.5,2015,1
Serbia,2015-03-31,100.92,2015,1
Russia,2015-03-31,98.86,2015,1
Sweden,2015-03-31,128.59,2015,1
Slovenia,2015-03-31,85.41,2015,1
Slovak Republic,2015-03-31,101.54,2015,1
Thailand,2015-03-31,126.46,2015,1
Turkey,2015-03-31,175.16,2015,1
United States,2015-03-31,123.22,2015,1
South Africa,2015-03-31,127.97,2015,1
United Arab Emirates,2015-06-30,156.24,2015,2
Austria,2015-06-30,130.35,2015,2
Australia,2015-06-30,123.72,2015,2
Belgium,2015-06-30,108.31,2015,2
Bulgaria,2015-06-30,94.24,2015,2
Brazil,2015-06-30,155.79,2015,2
Canada,2015-06-30,123.47,2015,2
Switzerland,2015-06-30,117.63,2015,2
Chile,2015-06-30,136.15,2015,2
China,2015-06-30,107.59,2015,2
Colombia,2015-06-30,155.37,2015,2
Cyprus,2015-06-30,74.77,2015,2
Czech Republic,2015-06-30,104.38,2015,2
Germany,2015-06-30,116.71,2015,2
Denmark,2015-06-30,111.38,2015,2
Estonia,2015-06-30,158.96,2015,2
Spain,2015-06-30,74.82,2015,2
Finland,2015-06-30,106.82,2015,2
France,2015-06-30,99.6,2015,2
United Kingdom,2015-06-30,114.49,2015,2
Greece,2015-06-30,65.58,2015,2
Croatia,2015-06-30,89.73,2015,2
Hungary,2015-06-30,105.36,2015,2
Indonesia,2015-06-30,138.06,2015,2
Ireland,2015-06-30,95.67,2015,2
Israel,2015-06-30,139.08,2015,2
India,2015-06-30,225.2,2015,2
Iceland,2015-06-30,138.08,2015,2
Italy,2015-06-30,86.16,2015,2
Japan,2015-06-30,104.63,2015,2
South Korea,2015-06-30,112.41,2015,2
Lithuania,2015-06-30,119.34,2015,2
Luxembourg,2015-06-30,124.62,2015,2
Latvia,2015-06-30,124.53,2015,2
Morocco,2015-06-30,103.53,2015,2
"Macedonia, FYR",2015-06-30,93.73,2015,2
Mexico,2015-06-30,124.81,2015,2
Malaysia,2015-06-30,161.23,2015,2
Netherlands,2015-06-30,88.58,2015,2
Norway,2015-06-30,132.72,2015,2
New Zealand,2015-06-30,136.14,2015,2
Peru,2015-06-30,196.78,2015,2
Philippines,2015-06-30,155.2,2015,2
Poland,2015-06-30,95.1,2015,2
Portugal,2015-06-30,93.68,2015,2
Romania,2015-06-30,83.45,2015,2
Serbia,2015-06-30,101.5,2015,2
Russia,2015-06-30,98.14,2015,2
Sweden,2015-06-30,133.21,2015,2
Slovenia,2015-06-30,87.35,2015,2
Slovak Republic,2015-06-30,103.49,2015,2
Thailand,2015-06-30,124.71,2015,2
Turkey,2015-06-30,184.98,2015,2
United States,2015-06-30,124.78,2015,2
South Africa,2015-06-30,129.68,2015,2
United Arab Emirates,2015-09-30,152.6,2015,3
Austria,2015-09-30,132.0,2015,3
Australia,2015-09-30,126.23,2015,3
Belgium,2015-09-30,110.7,2015,3
Bulgaria,2015-09-30,93.76,2015,3
Brazil,2015-09-30,154.91,2015,3
Canada,2015-09-30,125.48,2015,3
Switzerland,2015-09-30,117.7,2015,3
Chile,2015-09-30,142.95,2015,3
China,2015-09-30,108.24,2015,3
Colombia,2015-09-30,158.48,2015,3
Cyprus,2015-09-30,74.51,2015,3
Czech Republic,2015-09-30,105.64,2015,3
Germany,2015-09-30,118.38,2015,3
Denmark,2015-09-30,111.19,2015,3
Estonia,2015-09-30,155.86,2015,3
Spain,2015-09-30,75.32,2015,3
Finland,2015-09-30,106.6,2015,3
France,2015-09-30,101.0,2015,3
United Kingdom,2015-09-30,118.3,2015,3
Greece,2015-09-30,64.63,2015,3
Croatia,2015-09-30,90.4,2015,3
Hungary,2015-09-30,110.06,2015,3
Indonesia,2015-09-30,139.42,2015,3
Ireland,2015-09-30,97.94,2015,3
Israel,2015-09-30,141.01,2015,3
India,2015-09-30,228.23,2015,3
Iceland,2015-09-30,140.1,2015,3
Italy,2015-09-30,86.33,2015,3
Japan,2015-09-30,105.63,2015,3
South Korea,2015-09-30,113.85,2015,3
Lithuania,2015-09-30,121.22,2015,3
Luxembourg,2015-09-30,126.36,2015,3
Latvia,2015-09-30,124.96,2015,3
Morocco,2015-09-30,103.05,2015,3
"Macedonia, FYR",2015-09-30,92.96,2015,3
Mexico,2015-09-30,129.07,2015,3
Malaysia,2015-09-30,165.49,2015,3
Netherlands,2015-09-30,90.66,2015,3
Norway,2015-09-30,132.2,2015,3
New Zealand,2015-09-30,142.31,2015,3
Peru,2015-09-30,200.06,2015,3
Philippines,2015-09-30,158.87,2015,3
Poland,2015-09-30,95.28,2015,3
Portugal,2015-09-30,93.75,2015,3
Romania,2015-09-30,82.71,2015,3
Serbia,2015-09-30,98.15,2015,3
Russia,2015-09-30,96.33,2015,3
Sweden,2015-09-30,138.43,2015,3
Slovenia,2015-09-30,84.27,2015,3
Slovak Republic,2015-09-30,103.55,2015,3
Thailand,2015-09-30,126.46,2015,3
Turkey,2015-09-30,192.42,2015,3
United States,2015-09-30,126.42,2015,3
South Africa,2015-09-30,132.29,2015,3
United Arab Emirates,2015-12-31,150.25,2015,4
Austria,2015-12-31,135.85,2015,4
Australia,2015-12-31,126.43,2015,4
Belgium,2015-12-31,110.2,2015,4
Bulgaria,2015-12-31,96.62,2015,4
Brazil,2015-12-31,153.94,2015,4
Canada,2015-12-31,127.01,2015,4
Switzerland,2015-12-31,118.26,2015,4
Chile,2015-12-31,145.05,2015,4
China,2015-12-31,108.84,2015,4
Colombia,2015-12-31,158.73,2015,4
Cyprus,2015-12-31,74.48,2015,4
Czech Republic,2015-12-31,106.8,2015,4
Germany,2015-12-31,119.31,2015,4
Denmark,2015-12-31,110.8,2015,4
Estonia,2015-12-31,157.16,2015,4
Spain,2015-12-31,75.29,2015,4
Finland,2015-12-31,106.28,2015,4
France,2015-12-31,100.2,2015,4
United Kingdom,2015-12-31,119.75,2015,4
Greece,2015-12-31,64.22,2015,4
Croatia,2015-12-31,90.49,2015,4
Hungary,2015-12-31,111.66,2015,4
Indonesia,2015-12-31,140.44,2015,4
Ireland,2015-12-31,98.54,2015,4
Israel,2015-12-31,143.91,2015,4
India,2015-12-31,231.89,2015,4
Iceland,2015-12-31,143.58,2015,4
Italy,2015-12-31,85.38,2015,4
Japan,2015-12-31,104.17,2015,4
South Korea,2015-12-31,115.14,2015,4
Lithuania,2015-12-31,118.7,2015,4
Luxembourg,2015-12-31,126.11,2015,4
Latvia,2015-12-31,128.08,2015,4
Morocco,2015-12-31,104.19,2015,4
"Macedonia, FYR",2015-12-31,92.06,2015,4
Mexico,2015-12-31,128.56,2015,4
Malaysia,2015-12-31,166.18,2015,4
Netherlands,2015-12-31,91.51,2015,4
Norway,2015-12-31,129.58,2015,4
New Zealand,2015-12-31,141.35,2015,4
Peru,2015-12-31,205.35,2015,4
Philippines,2015-12-31,162.59,2015,4
Poland,2015-12-31,94.57,2015,4
Portugal,2015-12-31,94.86,2015,4
Romania,2015-12-31,83.95,2015,4
Serbia,2015-12-31,97.43,2015,4
Russia,2015-12-31,94.73,2015,4
Sweden,2015-12-31,141.25,2015,4
Slovenia,2015-12-31,84.25,2015,4
Slovak Republic,2015-12-31,104.71,2015,4
Thailand,2015-12-31,126.27,2015,4
Turkey,2015-12-31,199.6,2015,4
United States,2015-12-31,128.23,2015,4
South Africa,2015-12-31,135.37,2015,4
United Arab Emirates,2016-03-31,149.1,2016,1
Austria,2016-03-31,140.56,2016,1
Australia,2016-03-31,126.23,2016,1
Belgium,2016-03-31,109.4,2016,1
Bulgaria,2016-03-31,97.71,2016,1
Brazil,2016-03-31,152.91,2016,1
Canada,2016-03-31,130.76,2016,1
Switzerland,2016-03-31,118.42,2016,1
Chile,2016-03-31,142.46,2016,1
China,2016-03-31,110.12,2016,1
Colombia,2016-03-31,169.14,2016,1
Cyprus,2016-03-31,73.88,2016,1
Czech Republic,2016-03-31,108.16,2016,1
Germany,2016-03-31,121.36,2016,1
Denmark,2016-03-31,113.49,2016,1
Estonia,2016-03-31,156.96,2016,1
Spain,2016-03-31,76.36,2016,1
Finland,2016-03-31,106.39,2016,1
France,2016-03-31,99.8,2016,1
United Kingdom,2016-03-31,120.98,2016,1
Greece,2016-03-31,64.44,2016,1
Croatia,2016-03-31,91.62,2016,1
Hungary,2016-03-31,116.79,2016,1
Indonesia,2016-03-31,141.83,2016,1
Ireland,2016-03-31,99.13,2016,1
Israel,2016-03-31,146.73,2016,1
India,2016-03-31,229.17,2016,1
Iceland,2016-03-31,146.38,2016,1
Italy,2016-03-31,85.21,2016,1
Japan,2016-03-31,106.67,2016,1
South Korea,2016-03-31,115.6,2016,1
Lithuania,2016-03-31,119.69,2016,1
Luxembourg,2016-03-31,128.07,2016,1
Latvia,2016-03-31,128.81,2016,1
Morocco,2016-03-31,103.81,2016,1
"Macedonia, FYR",2016-03-31,95.49,2016,1
Mexico,2016-03-31,132.07,2016,1
Malaysia,2016-03-31,170.14,2016,1
Netherlands,2016-03-31,92.74,2016,1
Norway,2016-03-31,134.42,2016,1
New Zealand,2016-03-31,146.15,2016,1
Peru,2016-03-31,215.84,2016,1
Philippines,2016-03-31,166.6,2016,1
Poland,2016-03-31,94.69,2016,1
Portugal,2016-03-31,96.57,2016,1
Romania,2016-03-31,86.71,2016,1
Serbia,2016-03-31,99.36,2016,1
Russia,2016-03-31,93.13,2016,1
Sweden,2016-03-31,144.64,2016,1
Slovenia,2016-03-31,86.12,2016,1
Slovak Republic,2016-03-31,106.61,2016,1
Thailand,2016-03-31,126.37,2016,1
Turkey,2016-03-31,203.96,2016,1
United States,2016-03-31,129.96,2016,1
South Africa,2016-03-31,136.98,2016,1
United Arab Emirates,2016-06-30,150.25,2016,2
Austria,2016-06-30,142.76,2016,2
Australia,2016-06-30,128.75,2016,2
Belgium,2016-06-30,110.7,2016,2
Bulgaria,2016-06-30,100.41,2016,2
Brazil,2016-06-30,151.94,2016,2
Canada,2016-06-30,138.82,2016,2
Switzerland,2016-06-30,118.48,2016,2
Chile,2016-06-30,141.5,2016,2
China,2016-06-30,113.2,2016,2
Colombia,2016-06-30,174.1,2016,2
Cyprus,2016-06-30,73.52,2016,2
Czech Republic,2016-06-30,110.37,2016,2
Germany,2016-06-30,124.06,2016,2
Denmark,2016-06-30,115.89,2016,2
Estonia,2016-06-30,161.86,2016,2
Spain,2016-06-30,77.7,2016,2
Finland,2016-06-30,107.77,2016,2
France,2016-06-30,100.3,2016,2
United Kingdom,2016-06-30,123.67,2016,2
Greece,2016-06-30,63.92,2016,2
Croatia,2016-06-30,90.78,2016,2
Hungary,2016-06-30,119.56,2016,2
Indonesia,2016-06-30,142.73,2016,2
Ireland,2016-06-30,100.93,2016,2
Israel,2016-06-30,149.3,2016,2
India,2016-06-30,241.72,2016,2
Iceland,2016-06-30,149.22,2016,2
Italy,2016-06-30,85.38,2016,2
Japan,2016-06-30,107.73,2016,2
South Korea,2016-06-30,115.79,2016,2
Lithuania,2016-06-30,123.4,2016,2
Luxembourg,2016-06-30,131.57,2016,2
Latvia,2016-06-30,136.31,2016,2
Morocco,2016-06-30,103.24,2016,2
"Macedonia, FYR",2016-06-30,93.4,2016,2
Mexico,2016-06-30,134.86,2016,2
Malaysia,2016-06-30,172.72,2016,2
Netherlands,2016-06-30,93.29,2016,2
Norway,2016-06-30,140.05,2016,2
New Zealand,2016-06-30,155.39,2016,2
Peru,2016-06-30,203.47,2016,2
Philippines,2016-06-30,170.72,2016,2
Poland,2016-06-30,95.48,2016,2
Portugal,2016-06-30,99.58,2016,2
Romania,2016-06-30,89.16,2016,2
Serbia,2016-06-30,105.84,2016,2
Russia,2016-06-30,92.22,2016,2
Sweden,2016-06-30,144.82,2016,2
Slovenia,2016-06-30,87.74,2016,2
Slovak Republic,2016-06-30,109.63,2016,2
Thailand,2016-06-30,130.57,2016,2
Turkey,2016-06-30,211.94,2016,2
United States,2016-06-30,131.41,2016,2
South Africa,2016-06-30,138.22,2016,2
United Arab Emirates,2016-09-30,149.9,2016,3
Austria,2016-09-30,141.43,2016,3
Australia,2016-09-30,130.69,2016,3
Belgium,2016-09-30,113.48,2016,3
Bulgaria,2016-09-30,102.02,2016,3
Brazil,2016-09-30,150.97,2016,3
Canada,2016-09-30,144.03,2016,3
Switzerland,2016-09-30,119.32,2016,3
Chile,2016-09-30,142.72,2016,3
China,2016-09-30,116.91,2016,3
Colombia,2016-09-30,176.66,2016,3
Cyprus,2016-09-30,73.58,2016,3
Czech Republic,2016-09-30,113.1,2016,3
Germany,2016-09-30,125.92,2016,3
Denmark,2016-09-30,117.12,2016,3
Estonia,2016-09-30,167.36,2016,3
Spain,2016-09-30,78.34,2016,3
Finland,2016-09-30,107.24,2016,3
France,2016-09-30,102.4,2016,3
United Kingdom,2016-09-30,126.25,2016,3
Greece,2016-09-30,63.48,2016,3
Croatia,2016-09-30,91.71,2016,3
Hungary,2016-09-30,122.98,2016,3
Indonesia,2016-09-30,143.25,2016,3
Ireland,2016-09-30,105.82,2016,3
Israel,2016-09-30,152.54,2016,3
India,2016-09-30,245.7,2016,3
Iceland,2016-09-30,158.1,2016,3
Italy,2016-09-30,85.47,2016,3
Japan,2016-09-30,107.5,2016,3
South Korea,2016-09-30,116.19,2016,3
Lithuania,2016-09-30,127.64,2016,3
Luxembourg,2016-09-30,133.55,2016,3
Latvia,2016-09-30,136.96,2016,3
Morocco,2016-09-30,106.37,2016,3
"Macedonia, FYR",2016-09-30,92.82,2016,3
Mexico,2016-09-30,140.36,2016,3
Malaysia,2016-09-30,176.78,2016,3
Netherlands,2016-09-30,94.31,2016,3
Norway,2016-09-30,142.66,2016,3
New Zealand,2016-09-30,160.23,2016,3
Peru,2016-09-30,208.46,2016,3
Philippines,2016-09-30,174.74,2016,3
Poland,2016-09-30,97.27,2016,3
Portugal,2016-09-30,100.89,2016,3
Romania,2016-09-30,88.55,2016,3
Serbia,2016-09-30,116.94,2016,3
Russia,2016-09-30,91.25,2016,3
Sweden,2016-09-30,148.28,2016,3
Slovenia,2016-09-30,88.47,2016,3
Slovak Republic,2016-09-30,111.35,2016,3
Thailand,2016-09-30,128.22,2016,3
Turkey,2016-09-30,219.71,2016,3
United States,2016-09-30,133.05,2016,3
South Africa,2016-09-30,137.93,2016,3
United Arab Emirates,2016-12-31,149.63,2016,4
Austria,2016-12-31,142.05,2016,4
Australia,2016-12-31,136.11,2016,4
Belgium,2016-12-31,113.08,2016,4
Bulgaria,2016-12-31,104.45,2016,4
Brazil,2016-12-31,150.05,2016,4
Canada,2016-12-31,146.05,2016,4
Switzerland,2016-12-31,119.83,2016,4
Chile,2016-12-31,148.24,2016,4
China,2016-12-31,120.73,2016,4
Colombia,2016-12-31,176.49,2016,4
Cyprus,2016-12-31,73.79,2016,4
Czech Republic,2016-12-31,118.46,2016,4
Germany,2016-12-31,127.13,2016,4
Denmark,2016-12-31,115.4,2016,4
Estonia,2016-12-31,169.26,2016,4
Spain,2016-12-31,78.62,2016,4
Finland,2016-12-31,107.14,2016,4
France,2016-12-31,102.2,2016,4
United Kingdom,2016-12-31,126.13,2016,4
Greece,2016-12-31,63.59,2016,4
Croatia,2016-12-31,91.2,2016,4
Hungary,2016-12-31,124.9,2016,4
Indonesia,2016-12-31,143.78,2016,4
Ireland,2016-12-31,107.38,2016,4
Israel,2016-12-31,153.69,2016,4
India,2016-12-31,251.24,2016,4
Iceland,2016-12-31,164.65,2016,4
Italy,2016-12-31,85.12,2016,4
Japan,2016-12-31,106.8,2016,4
South Korea,2016-12-31,116.85,2016,4
Lithuania,2016-12-31,129.92,2016,4
Luxembourg,2016-12-31,135.91,2016,4
Latvia,2016-12-31,138.02,2016,4
Morocco,2016-12-31,109.21,2016,4
"Macedonia, FYR",2016-12-31,91.31,2016,4
Mexico,2016-12-31,138.09,2016,4
Malaysia,2016-12-31,177.77,2016,4
Netherlands,2016-12-31,97.54,2016,4
Norway,2016-12-31,142.66,2016,4
New Zealand,2016-12-31,160.93,2016,4
Peru,2016-12-31,218.72,2016,4
Philippines,2016-12-31,178.76,2016,4
Poland,2016-12-31,98.34,2016,4
Portugal,2016-12-31,102.06,2016,4
Romania,2016-12-31,90.09,2016,4
Serbia,2016-12-31,120.34,2016,4
Russia,2016-12-31,90.86,2016,4
Sweden,2016-12-31,150.46,2016,4
Slovenia,2016-12-31,90.05,2016,4
Slovak Republic,2016-12-31,113.4,2016,4
Thailand,2016-12-31,125.78,2016,4
Turkey,2016-12-31,224.06,2016,4
United States,2016-12-31,135.01,2016,4
South Africa,2016-12-31,137.95,2016,4
United Arab Emirates,2017-03-31,148.76,2017,1
Austria,2017-03-31,143.78,2017,1
Australia,2017-03-31,139.11,2017,1
Belgium,2017-03-31,115.36,2017,1
Bulgaria,2017-03-31,106.48,2017,1
Brazil,2017-03-31,149.17,2017,1
Canada,2017-03-31,153.2,2017,1
Switzerland,2017-03-31,120.51,2017,1
China,2017-03-31,121.92,2017,1
Colombia,2017-03-31,182.86,2017,1
Cyprus,2017-03-31,73.99,2017,1
Czech Republic,2017-03-31,122.03,2017,1
Germany,2017-03-31,128.15,2017,1
Estonia,2017-03-31,169.06,2017,1
Spain,2017-03-31,80.41,2017,1
Finland,2017-03-31,108.2,2017,1
France,2017-03-31,102.69,2017,1
United Kingdom,2017-03-31,126.36,2017,1
Greece,2017-03-31,63.35,2017,1
Croatia,2017-03-31,91.29,2017,1
Hungary,2017-03-31,128.74,2017,1
Indonesia,2017-03-31,145.55,2017,1
Ireland,2017-03-31,108.81,2017,1
Israel,2017-03-31,154.35,2017,1
India,2017-03-31,253.13,2017,1
Iceland,2017-03-31,172.49,2017,1
Italy,2017-03-31,85.04,2017,1
Japan,2017-03-31,110.97,2017,1
South Korea,2017-03-31,117.05,2017,1
Lithuania,2017-03-31,131.94,2017,1
Luxembourg,2017-03-31,137.01,2017,1
Latvia,2017-03-31,140.77,2017,1
Morocco,2017-03-31,111.2,2017,1
"Macedonia, FYR",2017-03-31,88.84,2017,1
Mexico,2017-03-31,138.89,2017,1
Malaysia,2017-03-31,181.53,2017,1
Netherlands,2017-03-31,98.44,2017,1
Norway,2017-03-31,148.02,2017,1
New Zealand,2017-03-31,162.24,2017,1
Peru,2017-03-31,206.46,2017,1
Philippines,2017-03-31,184.46,2017,1
Poland,2017-03-31,97.84,2017,1
Portugal,2017-03-31,104.22,2017,1
Romania,2017-03-31,91.15,2017,1
Serbia,2017-03-31,116.02,2017,1
Russia,2017-03-31,89.25,2017,1
Sweden,2017-03-31,154.26,2017,1
Slovenia,2017-03-31,91.18,2017,1
